wine_type,winetype_numeric,fixed acidity,residual sugar,density,alcohol,alcohol 1=low 2=high,fixed acidity 1=low 2=high,quality
white,2,6.1,10,0.994,10.9,2,1,2
white,2,6.1,7.75,0.99296,11,2,1,2
white,2,6.1,1.3,0.9912,11.1,2,1,2
white,2,6.1,6.6,0.99188,11.45,2,1,2
white,2,6.1,1.85,0.98966,11.8,2,1,2
white,2,6.1,1.85,0.98966,11.8,2,1,2
white,2,6.1,5,0.99007,12.4,2,1,2
white,2,6.1,1.5,0.9898,12.4,2,1,2
white,2,6.1,1.1,0.9898,12.5,2,1,2
white,2,6.1,4.7,0.99042,12.5,2,1,2
white,2,6.1,2.1,0.9895,12.7,2,1,2
white,2,6.1,2.1,0.9895,12.7,2,1,2
white,2,6.15,3.2,0.99076,12,2,1,2
white,2,6.2,8,0.99445,10.4,2,1,2
white,2,6.2,4.9,0.9927,10.4,2,1,2
white,2,6.2,3.4,0.9924,10.4,2,1,2
white,2,6.2,16.8,0.99691,10.5,2,1,2
white,2,6.2,2.2,0.9917,10.5,2,1,2
white,2,6.2,10.3,0.99388,10.7,2,1,2
white,2,6.2,1.4,0.9909,11.2,2,1,2
white,2,6.2,5.25,0.99184,11.2,2,1,2
white,2,6.2,5.25,0.99184,11.2,2,1,2
white,2,6.2,1.7,0.9911,11.2,2,1,2
white,2,6.2,4.8,0.99174,11.2,2,1,2
white,2,6.2,6,0.9928,11.3,2,1,2
white,2,6.2,4.5,0.9919,11.6,2,1,2
white,2,6.2,11.8,0.99364,11.9,2,1,2
white,2,6.2,3.2,0.98956,12,2,1,2
white,2,6.2,1.1,0.9899,12.1,2,1,2
white,2,6.2,1.1,0.9889,12.2,2,1,2
white,2,6.2,6.6,0.9914,12.5,2,1,2
white,2,6.2,2.2,0.9899,12.7,2,1,2
white,2,6.2,2,0.98822,13.6,2,1,2
white,2,6.3,13.7,0.99567,10.6,2,1,2
white,2,6.3,4,0.9915,10.7,2,1,2
white,2,6.3,12.7,0.99526,10.8,2,1,2
white,2,6.3,11.8,0.99519,10.8,2,1,2
white,2,6.3,5.7,0.9927,11,2,1,2
white,2,6.3,4.2,0.99182,11.3,2,1,2
white,2,6.3,5.1,0.99186,11.3,2,1,2
white,2,6.3,6.3,0.9921,11.6,2,1,2
white,2,6.3,6.3,0.9921,11.6,2,1,2
white,2,6.3,8.2,0.99394,11.7,2,1,2
white,2,6.3,1.8,0.9906,11.8,2,1,2
white,2,6.3,2.8,0.9908,11.8,2,1,2
white,2,6.3,7.3,0.99172,11.94,2,1,2
white,2,6.3,1.2,0.9911,12.2,2,1,2
white,2,6.3,1.5,0.98876,12.3,2,1,2
white,2,6.3,1.5,0.98993,12.3,2,1,2
white,2,6.3,2.5,0.98868,12.8,2,1,2
white,2,6.4,7.9,0.99425,10,2,1,2
white,2,6.4,7.5,0.99475,10,2,1,2
white,2,6.4,5.1,0.9944,10.1,2,1,2
white,2,6.4,5.7,0.9944,10.1,2,1,2
white,2,6.4,1.8,0.99166,10.2,2,1,2
white,2,6.4,1.8,0.99166,10.2,2,1,2
white,2,6.4,2.8,0.99152,10.4,2,1,2
white,2,6.4,17.05,0.99724,10.5,2,1,2
white,2,6.4,5.3,0.99455,10.5,2,1,2
white,2,6.4,16.05,0.99678,10.6,2,1,2
white,2,6.4,1.1,0.9905,10.8,2,1,2
white,2,6.4,1,0.9904,10.8,2,1,2
white,2,6.4,9.65,0.99334,10.93333333,2,1,2
white,2,6.4,9.1,0.99326,11,2,1,2
white,2,6.4,4.6,0.99216,11,2,1,2
white,2,6.4,5.9,0.99278,11,2,1,2
white,2,6.4,4.6,0.99216,11,2,1,2
white,2,6.4,7.4,0.99323,11.1,2,1,2
white,2,6.4,10.8,0.99356,11.2,2,1,2
white,2,6.4,8.2,0.99234,11.4,2,1,2
white,2,6.4,1.2,0.99084,11.5,2,1,2
white,2,6.4,0.95,0.99033,11.8,2,1,2
white,2,6.4,1.9,0.99,11.8,2,1,2
white,2,6.4,5.85,0.992,12,2,1,2
white,2,6.5,1.4,0.9932,10,2,1,2
white,2,6.5,12.9,0.9967,10,2,1,2
white,2,6.5,1.3,0.9937,10,2,1,2
white,2,6.5,1.5,0.99092,10.5,2,1,2
white,2,6.5,8.5,0.9943,10.7,2,1,2
white,2,6.5,11.45,0.99418,10.9,2,1,2
white,2,6.5,7.3,0.99268,11,2,1,2
white,2,6.5,6.65,0.99254,11.1,2,1,2
white,2,6.5,1.4,0.99199,11.1,2,1,2
white,2,6.5,4.8,0.992,11.2,2,1,2
white,2,6.5,1,0.9908,11.4,2,1,2
white,2,6.5,14.5,0.99456,11.5,2,1,2
white,2,6.5,3.9,0.99098,11.5,2,1,2
white,2,6.5,3.5,0.99024,12,2,1,2
white,2,6.5,2.9,0.9902,12.1,2,1,2
white,2,6.5,6.1,0.99122,12.2,2,1,2
white,2,6.5,1,0.99004,12.2,2,1,2
white,2,6.5,1,0.98926,12.3,2,1,2
white,2,6.5,1.3,0.98964,12.3,2,1,2
white,2,6.5,11.25,0.9922,12.4,2,1,2
white,2,6.5,2.2,0.9898,12.5,2,1,2
white,2,6.5,1.95,0.989,12.9,2,1,2
white,2,6.6,7.4,0.99388,10,2,1,2
white,2,6.6,1.5,0.99208,10,2,1,2
white,2,6.6,10.9,0.9963,10,2,1,2
white,2,6.6,1.3,0.9951,10,2,1,2
white,2,6.6,1.7,0.99207,10.2,2,1,2
white,2,6.6,1.7,0.99207,10.2,2,1,2
white,2,6.6,3,0.99338,10.4,2,1,2
white,2,6.6,1.4,0.99215,10.7,2,1,2
white,2,6.6,1.4,0.9915,10.9,2,1,2
white,2,6.6,5.6,0.99299,11,2,1,2
white,2,6.6,2.9,0.99089,11.3,2,1,2
white,2,6.6,5.35,0.99112,11.5,2,1,2
white,2,6.6,2.5,0.9906,11.9,2,1,2
white,2,6.6,9.4,0.99254,12.1,2,1,2
white,2,6.6,3.3,0.99031,12.3,2,1,2
white,2,6.6,2.2,0.99,12.4,2,1,2
white,2,6.6,0.8,0.9888,12.5,2,1,2
white,2,6.7,1.3,0.9921,10,2,1,2
white,2,6.7,1.4,0.99206,10.1,2,1,2
white,2,6.7,6.5,0.99348,10.2,2,1,2
white,2,6.7,8.6,0.9955,10.2,2,1,2
white,2,6.7,3.6,0.99144,10.5,2,1,2
white,2,6.7,1.8,0.9925,10.8,2,1,2
white,2,6.7,10.2,0.99469,10.9,2,1,2
white,2,6.7,2.6,0.99086,11.7,2,1,2
white,2,6.7,2.5,0.9909,11.7,2,1,2
white,2,6.7,2.4,0.99064,11.7,2,1,2
white,2,6.7,6.6,0.99123,12.2,2,1,2
white,2,6.7,5.3,0.99122,12.2,2,1,2
white,2,6.7,9.55,0.9919,12.4,2,1,2
white,2,6.7,8.3,0.99151,12.5,2,1,2
white,2,6.7,9,0.99262,12.6,2,1,2
white,2,6.7,1.3,0.98939,12.8,2,1,2
white,2,6.7,1,0.98912,13,2,1,2
white,2,6.7,2.9,0.98926,13,2,1,2
white,2,6.7,4.75,0.99056,13,2,1,2
white,2,6.8,1.3,0.992,10,2,1,2
white,2,6.8,1.3,0.99271,10.2,2,1,2
white,2,6.8,8.9,0.9955,10.3,2,1,2
white,2,6.8,9.3,0.9946,10.4,2,1,2
white,2,6.8,1.5,0.9928,10.5,2,1,2
white,2,6.8,4.7,0.9927,10.6,2,1,2
white,2,6.8,26.05,1.00295,10.6,2,1,2
white,2,6.8,1.2,0.9916,10.7,2,1,2
white,2,6.8,7.6,0.99332,10.7,2,1,2
white,2,6.8,1.6,0.99346,10.7,2,1,2
white,2,6.8,9.8,0.99406,10.9,2,1,2
white,2,6.8,7.05,0.9935,11.1,2,1,2
white,2,6.8,0.7,0.9899,11.8,2,1,2
white,2,6.8,5.1,0.9921,11.8,2,1,2
white,2,6.8,7.4,0.99212,12,2,1,2
white,2,6.8,2.4,0.9911,12,2,1,2
white,2,6.8,20.3,0.99727,12.3,2,1,2
white,2,6.8,3.3,0.9896,12.4,2,1,2
white,2,6.8,4,0.99,12.4,2,1,2
white,2,6.8,4.8,0.99026,12.4,2,1,2
white,2,6.8,7.8,0.9915,12.5,2,1,2
white,2,6.8,1.8,0.99,12.8,2,1,2
white,2,6.8,6.2,0.99071,12.9,2,1,2
white,2,6.8,1.9,0.99,12.9,2,1,2
white,2,6.8,5.7,0.99,13,2,1,2
white,2,6.8,1.2,0.9889,13,2,1,2
white,2,6.9,13.3,0.99655,10.1,2,1,2
white,2,6.9,8.2,0.9944,10.2,2,1,2
white,2,6.9,5.4,0.9939,10.2,2,1,2
white,2,6.9,0.9,0.992,10.4,2,1,2
white,2,6.9,4.4,0.99347,10.4,2,1,2
white,2,6.9,7.9,0.99456,10.5,2,1,2
white,2,6.9,2.1,0.9926,10.8,2,1,2
white,2,6.9,1.4,0.99059,11.1,2,1,2
white,2,6.9,5,0.9924,11.2,2,1,2
white,2,6.9,1.6,0.99068,11.4,2,1,2
white,2,6.9,4.2,0.99089,11.5,2,1,2
white,2,6.9,4.2,0.99089,11.5,2,1,2
white,2,6.9,13.8,0.9948,11.6,2,1,2
white,2,6.9,2.4,0.99088,11.7,2,1,2
white,2,6.9,1.6,0.9917,11.7,2,1,2
white,2,6.9,2,0.9914,12.2,2,1,2
white,2,6.9,5,0.99124,12.2,2,1,2
white,2,6.9,8.2,0.99275,12.2,2,1,2
white,2,6.9,8.2,0.99144,12.3,2,1,2
white,2,6.9,1.6,0.9898,12.3,2,1,2
white,2,6.9,1.8,0.98992,12.3,2,1,2
white,2,6.9,6.1,0.99086,12.4,2,1,2
white,2,6.9,4.2,0.9902,12.5,2,1,2
white,2,6.9,4.2,0.9902,12.5,2,1,2
white,2,6.9,1.8,0.9899,12.6,2,1,2
white,2,7,1.7,0.9918,10.4,2,1,2
white,2,7,1.7,0.9918,10.4,2,1,2
white,2,7,1.6,0.9914,10.5,2,1,2
white,2,7,1.6,0.9923,10.5,2,1,2
white,2,7,4,0.9934,10.6,2,1,2
white,2,7,4.9,0.9942,10.8,2,1,2
white,2,7,4.9,0.9928,10.8,2,1,2
white,2,7,5.7,0.9938,10.8,2,1,2
white,2,7,0.9,0.9914,10.9,2,1,2
white,2,7,19.8,0.9976,11,2,1,2
white,2,7,8.8,0.99388,11,2,1,2
white,2,7,1.4,0.9918,11.1,2,1,2
white,2,7,6.5,0.9936,11.4,2,1,2
white,2,7,10.5,0.9935,11.6,2,1,2
white,2,7,1.7,0.9911,11.8,2,1,2
white,2,7,6.4,0.9924,11.8,2,1,2
white,2,7,4.2,0.9927,11.8,2,1,2
white,2,7,1.4,0.99,11.9,2,1,2
white,2,7,12.8,0.9942,12.2,2,1,2
white,2,7,5.3,0.9914,12.2,2,1,2
white,2,7,4.9,0.99168,12.2,2,1,2
white,2,7,2.8,0.99,12.6,2,1,2
white,2,7.1,6.1,0.9946,10,2,1,2
white,2,7.1,9.9,0.99642,10.2,2,1,2
white,2,7.1,1.4,0.9916,10.5,2,1,2
white,2,7.1,6.2,0.993,10.9,2,1,2
white,2,7.1,2,0.9924,11,2,1,2
white,2,7.1,16.2,0.99644,11.2,2,1,2
white,2,7.1,2.4,0.9903,11.4,2,1,2
white,2,7.1,2,0.9917,11.4,2,1,2
white,2,7.1,12.5,0.9941,11.6,2,1,2
white,2,7.1,8.4,0.99257,11.8,2,1,2
white,2,7.1,1.6,0.9901,12.1,2,1,2
white,2,7.1,1,0.98974,12.2,2,1,2
white,2,7.1,8.5,0.99338,12.2,2,1,2
white,2,7.1,1.8,0.9907,12.2,2,1,2
white,2,7.1,3.3,0.9912,12.3,2,1,2
white,2,7.1,3,0.9903,12.3,2,1,2
white,2,7.1,2.8,0.9899,12.7,2,1,2
white,2,7.1,2.8,0.98968,13.4,2,1,2
white,2,7.1,6.2,0.99021,13.6,2,1,2
white,2,7.2,1.8,0.9948,10,2,1,2
white,2,7.2,1.3,0.9945,10.2,2,1,2
white,2,7.2,1.5,0.99192,10.4,2,1,2
white,2,7.2,1.5,0.9933,10.5,2,1,2
white,2,7.2,10.5,0.99478,10.6,2,1,2
white,2,7.2,1.4,0.9914,10.8,2,1,2
white,2,7.2,1.1,0.9925,10.8,2,1,2
white,2,7.2,15.2,0.99665,10.9,2,1,2
white,2,7.2,1.6,0.9924,10.9,2,1,2
white,2,7.2,1.6,0.992,11,2,1,2
white,2,7.2,1.2,0.9917,11.1,2,1,2
white,2,7.2,7.6,0.9928,11.5,2,1,2
white,2,7.2,12.6,0.9942,11.7,2,1,2
white,2,7.2,1.2,0.98914,12.5,2,1,2
white,2,7.2,5.1,0.991,12.6,2,1,2
white,2,7.2,2.2,0.99075,12.6,2,1,2
white,2,7.2,1.2,0.98892,12.7,2,1,2
white,2,7.2,1,0.99,12.7,2,1,2
white,2,7.3,2,0.9932,10.5,2,1,2
white,2,7.3,1.4,0.99244,10.7,2,1,2
white,2,7.3,5.2,0.9952,10.7,2,1,2
white,2,7.3,1.6,0.99178,10.7,2,1,2
white,2,7.3,9.4,0.9939,11,2,1,2
white,2,7.3,1.2,0.9918,11.3,2,1,2
white,2,7.3,6.4,0.9942,11.5,2,1,2
white,2,7.3,1,0.99,11.7,2,1,2
white,2,7.3,6.85,0.992,11.9,2,1,2
white,2,7.3,2.1,0.99085,11.9,2,1,2
white,2,7.3,2.3,0.99044,12,2,1,2
white,2,7.3,5.2,0.9925,12.4,2,1,2
white,2,7.3,1.8,0.9912,12.6,2,1,2
white,2,7.3,1.1,0.991,12.7,2,1,2
white,2,7.3,1.8,0.98889,13,2,1,2
white,2,7.4,7.9,0.9942,10.4,2,1,2
white,2,7.4,2.05,0.992,10.8,2,1,2
white,2,7.4,6,0.99304,11.3,2,1,2
white,2,7.4,3.7,0.9915,11.4,2,1,2
white,2,7.4,1.4,0.99136,11.43333333,2,1,2
white,2,7.4,5.25,0.9926,11.6,2,1,2
white,2,7.4,1.9,0.9892,12.5,2,1,2
white,2,7.4,2,0.99055,12.5,2,1,2
white,2,7.5,1.9,0.9941,10.3,2,1,2
white,2,7.5,11.1,0.9962,10.5,2,1,2
white,2,7.5,4.6,0.9927,10.6,2,1,2
white,2,7.5,7.1,0.99397,10.6,2,1,2
white,2,7.5,1.2,0.9931,10.7,2,1,2
white,2,7.5,6.5,0.99276,10.9,2,1,2
white,2,7.5,9.9,0.99567,10.9,2,1,2
white,2,7.5,2.6,0.9923,11.1,2,1,2
white,2,7.5,1.7,0.9916,11.5,2,1,2
white,2,7.5,1.6,0.99044,11.9,2,1,2
white,2,7.5,19.5,0.9977,12,2,1,2
white,2,7.5,4.6,0.99085,12,2,1,2
white,2,7.5,6,0.9924,12,2,1,2
white,2,7.6,1.6,0.99288,10,2,1,2
white,2,7.6,8.3,0.9958,10.2,2,1,2
white,2,7.6,1.9,0.9941,10.4,2,1,2
white,2,7.6,10.6,0.9962,10.5,2,1,2
white,2,7.6,2.6,0.9941,10.8,2,1,2
white,2,7.6,9.2,0.9938,11,2,1,2
white,2,7.6,8.8,0.99442,11,2,1,2
white,2,7.6,2.5,0.99178,11.1,2,1,2
white,2,7.6,1.3,0.9908,11.3,2,1,2
white,2,7.6,1.1,0.9907,11.4,2,1,2
white,2,7.6,14,0.9958,11.8,2,1,2
white,2,7.6,5,0.99084,12.4,2,1,2
white,2,7.6,4.6,0.99018,13.1,2,1,2
white,2,7.7,1.3,0.9932,10.1,2,1,2
white,2,7.7,4.3,0.9939,10.2,2,1,2
white,2,7.7,1.6,0.9919,11,2,1,2
white,2,7.7,1.9,0.9922,11.8,2,1,2
white,2,7.7,19.6,0.9973,12,2,1,2
white,2,7.7,4.3,0.99152,12,2,1,2
white,2,7.7,1.2,0.99084,12.1,2,1,2
white,2,7.7,1.8,0.9911,12.1,2,1,2
white,2,7.7,5.3,0.992,12.2,2,1,2
white,2,7.7,2,0.9906,12.9,2,1,2
white,2,7.8,7,0.9952,10,2,1,2
white,2,7.8,11.9,0.9959,10.3,2,1,2
white,2,7.8,1.6,0.9927,10.5,2,1,2
white,2,7.8,1.7,0.993,10.5,2,1,2
white,2,7.8,1,0.9938,10.8,2,1,2
white,2,7.8,1.8,0.9914,10.9,2,1,2
white,2,7.8,5,0.99186,11,2,1,2
white,2,7.8,7.4,0.99278,11,2,1,2
white,2,7.8,3.2,0.9919,11.3,2,1,2
white,2,7.8,1,0.99128,11.4,2,1,2
white,2,7.8,1.3,0.9904,12,2,1,2
white,2,7.8,1.8,0.9908,12.1,2,1,2
white,2,7.9,3.8,0.993,10.5,2,1,2
white,2,7.9,5.2,0.9953,10.6,2,1,2
white,2,7.9,6.7,0.99362,10.7,2,1,2
white,2,7.9,5.3,0.9918,11.8,2,1,2
white,2,7.9,1,0.99093,11.9,2,1,2
white,2,8,9.4,0.9964,10,2,1,2
white,2,8,9,0.998,10,2,1,2
white,2,8,5.2,0.9953,10.6,2,1,2
white,2,8,7.1,0.9959,10.6,2,1,2
white,2,8,1.2,0.9929,10.9,2,1,2
white,2,8,9.7,0.99406,11.2,2,1,2
white,2,8,1.1,0.99044,11.2,2,1,2
white,2,8,10.8,0.9957,11.4,2,1,2
white,2,8,10.8,0.9957,11.4,2,1,2
white,2,8,10,0.99457,11.6,2,1,2
white,2,8,4.6,0.9928,12,2,1,2
white,2,8,7.7,0.9935,12.2,2,1,2
white,2,8,1.2,0.99002,12.4,2,1,2
white,2,8.1,9.7,0.997,10,2,1,2
white,2,8.1,11,0.99676,10,2,1,2
white,2,8.1,6.9,0.9951,10.1,2,1,2
white,2,8.1,7.1,0.9944,10.8,2,1,2
white,2,8.1,0.9,0.99062,11.1,2,1,2
white,2,8.1,8.1,0.9943,11.2,2,1,2
white,2,8.1,4.3,0.99212,11.2,2,1,2
white,2,8.1,1.7,0.9923,11.2,2,1,2
white,2,8.1,7.9,0.99176,13.3,2,1,2
white,2,8.2,1.3,0.9928,10,2,1,2
white,2,8.2,8.5,0.9952,10.1,2,1,2
white,2,8.2,0.9,0.9928,10.4,2,1,2
white,2,8.2,6.8,0.9944,10.5,2,1,2
white,2,8.2,1,0.9928,10.9,2,1,2
white,2,8.2,3.5,0.9928,11.5,2,1,2
white,2,8.2,1,0.9906,11.7,2,1,2
white,2,8.2,7.6,0.9939,12,2,1,2
white,2,8.2,4.1,0.9911,12.8,2,1,2
white,2,8.3,1.7,0.9938,10.1,2,1,2
white,2,8.3,1.1,0.9927,10.2,2,1,2
white,2,8.3,2.5,0.9944,10.7,2,1,2
white,2,8.3,8.8,0.9956,11.05,2,1,2
white,2,8.3,3.2,0.9928,11.5,2,1,2
white,2,8.3,4.45,0.9924,12.2,2,1,2
white,2,8.4,7.4,0.9934,11.9,2,1,2
white,2,8.5,14.9,0.9982,10,2,1,2
white,2,8.5,1.5,0.9932,10.3,2,1,2
white,2,8.5,1.1,0.99194,10.5,2,1,2
white,2,8.5,9.25,0.9945,11.4,2,1,2
white,2,8.5,9.25,0.9945,11.4,2,1,2
white,2,8.6,0.8,0.99104,11.1,2,1,2
white,2,8.6,4.1,0.9918,12.4,2,1,2
white,2,8.7,0.6,0.9926,10.6,2,1,2
white,2,8.7,4.8,0.99474,11.2,2,1,2
white,2,8.8,1.1,0.9926,10.4,2,1,2
white,2,8.8,10.3,0.99571,10.7,2,1,2
white,2,8.8,5,0.9925,11.4,2,1,2
white,2,8.9,1.2,0.99244,11.5,2,1,2
white,2,8.9,4.6,0.99458,11.5,2,1,2
white,2,8.9,4.6,0.99458,11.5,2,1,2
white,2,8.9,0.8,0.98984,12.4,2,1,2
white,2,9,5.9,0.995,10.2,2,1,2
white,2,9,4.9,0.9932,11.3,2,1,2
white,2,9.1,2,0.9958,10.1,2,1,2
white,2,9.1,2,0.9958,10.1,2,1,2
white,2,9.2,11.8,0.998,10.1,2,1,2
white,2,9.2,6.2,0.9948,10.1,2,1,2
white,2,9.2,0.9,0.9924,10.4,2,1,2
white,2,9.2,1.6,0.9948,10.4,2,1,2
white,2,9.2,1,0.9922,10.5,2,1,2
white,2,9.2,1.2,0.9916,11.3,2,1,2
white,2,9.4,10.7,0.9958,10.6,2,1,2
white,2,9.4,6.5,0.99479,10.6,2,1,2
white,2,9.6,1.3,0.9938,10.5,2,1,2
white,2,9.6,1.5,0.9937,10.9,2,1,2
white,2,9.8,9.85,0.9958,10,2,1,2
white,2,4.2,1.8,0.98999,12,2,1,2
white,2,5,2.2,0.99098,11.7,2,1,2
white,2,5,11.8,0.99322,11.8,2,1,2
white,2,5,8.3,0.9918,12.5,2,1,2
white,2,5.1,1.75,0.99,12.33333333,2,1,2
white,2,5.2,1.6,0.98975,11.9,2,1,2
white,2,5.3,1,0.99156,10.6,2,1,2
white,2,5.3,7.4,0.99313,11,2,1,2
white,2,5.3,1.3,0.99082,11.2,2,1,2
white,2,5.3,1.2,0.99045,11.3,2,1,2
white,2,5.3,3.9,0.99072,11.75,2,1,2
white,2,5.3,9.65,0.99168,12.2,2,1,2
white,2,5.4,1.2,0.99048,11.3,2,1,2
white,2,5.4,2.7,0.98856,13.2,2,1,2
white,2,5.4,2.7,0.98856,13.2,2,1,2
white,2,5.4,2.1,0.98953,13.4,2,1,2
white,2,5.4,4.6,0.98889,13.8,2,1,2
white,2,5.5,1.6,0.9906,11.4,2,1,2
white,2,5.6,2.2,0.99378,10,2,1,2
white,2,5.6,1.5,0.9924,10.1,2,1,2
white,2,5.6,1.1,0.9918,10.3,2,1,2
white,2,5.6,10.7,0.99464,10.4,2,1,2
white,2,5.6,1.1,0.99154,10.6,2,1,2
white,2,5.6,5.55,0.99336,11,2,1,2
white,2,5.6,6.3,0.9922,11.6,2,1,2
white,2,5.6,1.25,0.98984,12,2,1,2
white,2,5.6,4.5,0.9907,13.7,2,1,2
white,2,5.7,6.7,0.9941,10,2,1,2
white,2,5.7,7.95,0.99486,10.3,2,1,2
white,2,5.7,12.2,0.99524,10.4,2,1,2
white,2,5.7,1.5,0.99142,11,2,1,2
white,2,5.7,1.9,0.99138,11.2,2,1,2
white,2,5.7,1.1,0.9902,11.4,2,1,2
white,2,5.7,1.6,0.99044,11.9,2,1,2
white,2,5.7,1.4,0.9897,12.3,2,1,2
white,2,5.7,2.2,0.9893,12.3,2,1,2
white,2,5.7,5.1,0.99052,12.4,2,1,2
white,2,5.8,6.6,0.9941,10,2,1,2
white,2,5.8,1.2,0.99137,10.2,2,1,2
white,2,5.8,1.3,0.99202,10.4,2,1,2
white,2,5.8,9.1,0.9965,10.8,2,1,2
white,2,5.8,4.5,0.99324,10.8,2,1,2
white,2,5.8,1.5,0.99138,11,2,1,2
white,2,5.8,1.8,0.99035,11.8,2,1,2
white,2,5.8,1.4,0.99043,12.3,2,1,2
white,2,5.8,4.3,0.98946,13,2,1,2
white,2,5.8,4.9,0.98963,13.1,2,1,2
white,2,5.8,2.6,0.98936,13.9,2,1,2
white,2,5.8,2.6,0.9894,14,2,1,2
white,2,5.9,5.7,0.9934,10.2,2,1,2
white,2,5.9,1.3,0.9945,10.4,2,1,2
white,2,5.9,1.4,0.9922,10.5,2,1,2
white,2,5.9,8.6,0.99432,10.6,2,1,2
white,2,5.9,9,0.9941,10.7,2,1,2
white,2,5.9,4.5,0.9934,10.8,2,1,2
white,2,5.9,4.2,0.99214,10.8,2,1,2
white,2,5.9,2,0.99225,10.9,2,1,2
white,2,5.9,2.4,0.99234,11.3,2,1,2
white,2,5.9,2,0.99034,11.4,2,1,2
white,2,5.9,1.5,0.98986,12,2,1,2
white,2,5.9,1.6,0.98916,12.7,2,1,2
white,2,5.9,1.3,0.98889,12.9,2,1,2
white,2,5.9,2.4,0.9894,13.9,2,1,2
white,2,6,1.9,0.9938,10,2,1,2
white,2,6,5,0.99261,10,2,1,2
white,2,6,5.9,0.9944,10,2,1,2
white,2,6,1.5,0.99455,10.4,2,1,2
white,2,6,1.3,0.9924,10.4,2,1,2
white,2,6,1.3,0.9924,10.4,2,1,2
white,2,6,1.9,0.9933,10.6,2,1,2
white,2,6,6.1,0.99462,10.7,2,1,2
white,2,6,2.7,0.99325,10.8,2,1,2
white,2,6,1.7,0.99144,10.8,2,1,2
white,2,6,10.8,0.9937,10.96666667,2,1,2
white,2,6,1.8,0.9919,11,2,1,2
white,2,6,1.4,0.99085,11.1,2,1,2
white,2,6,3.95,0.99146,11.3,2,1,2
white,2,6,1.6,0.98974,11.5,2,1,2
white,2,6,1.3,0.99018,11.73333333,2,1,2
white,2,6,1.3,0.99018,11.75,2,1,2
white,2,6,3.5,0.9912,12.3,2,1,2
white,2,6,1.3,0.98865,12.7,2,1,2
white,2,6,4.8,0.98968,13.1,2,1,2
white,2,6.1,10.7,0.99521,10.2,2,1,2
white,2,6.1,1.5,0.992,10.4,2,1,2
white,2,6.1,2.9,0.99314,10.5,2,1,2
white,2,6.1,6.2,0.99281,11,2,1,2
white,2,6.1,2.8,0.9908,11.4,2,1,2
white,2,6.1,4.7,0.991,12.6,2,1,2
white,2,6.2,1.5,0.99228,10,2,1,2
white,2,6.2,1.7,0.9933,10.5,2,1,2
white,2,6.2,5.6,0.99313,10.53333333,2,1,2
white,2,6.2,1.1,0.99158,11,2,1,2
white,2,6.2,6.3,0.99282,11,2,1,2
white,2,6.2,1.7,0.9924,11,2,1,2
white,2,6.2,1,0.99032,11.3,2,1,2
white,2,6.2,1.2,0.99036,11.3,2,1,2
white,2,6.2,1,0.98988,11.4,2,1,2
white,2,6.2,1.6,0.99176,11.4,2,1,2
white,2,6.2,2.5,0.99132,11.6,2,1,2
white,2,6.2,1.7,0.99,12.1,2,1,2
white,2,6.2,1.2,0.98999,12.6,2,1,2
white,2,6.2,4.3,0.989,13.1,2,1,2
white,2,6.2,4,0.98936,13.3,2,1,2
white,2,6.3,5.6,0.99383,10,2,1,2
white,2,6.3,6.2,0.9952,10.1,2,1,2
white,2,6.3,1.8,0.9924,10.3,2,1,2
white,2,6.3,0.9,0.9926,10.5,2,1,2
white,2,6.3,3.75,0.9927,10.7,2,1,2
white,2,6.3,4.7,0.99278,10.7,2,1,2
white,2,6.3,1.2,0.99074,11,2,1,2
white,2,6.3,1.1,0.99066,11.2,2,1,2
white,2,6.3,1.1,0.99066,11.2,2,1,2
white,2,6.3,1.5,0.9917,11.4,2,1,2
white,2,6.3,1.5,0.9917,11.4,2,1,2
white,2,6.3,1.2,0.98961,11.6,2,1,2
white,2,6.3,10,0.9962,11.9,2,1,2
white,2,6.3,4.7,0.99036,12.7,2,1,2
white,2,6.4,4.9,0.99445,10,2,1,2
white,2,6.4,7.5,0.9948,10.1,2,1,2
white,2,6.4,7.5,0.9948,10.1,2,1,2
white,2,6.4,14.9,0.9968,10.2,2,1,2
white,2,6.4,1.3,0.9933,10.2,2,1,2
white,2,6.4,12.9,0.99546,10.2,2,1,2
white,2,6.4,1.6,0.9929,10.5,2,1,2
white,2,6.4,14.7,0.998275,10.5,2,1,2
white,2,6.4,5.8,0.9942,10.5,2,1,2
white,2,6.4,1.1,0.99142,10.7,2,1,2
white,2,6.4,7.2,0.993,10.9,2,1,2
white,2,6.4,9.3,0.99433,10.98,2,1,2
white,2,6.4,7.4,0.99404,11,2,1,2
white,2,6.4,3.9,0.99237,11.1,2,1,2
white,2,6.4,0.9,0.99175,11.2,2,1,2
white,2,6.4,4.9,0.99316,11.2,2,1,2
white,2,6.4,1.2,0.9907,11.2,2,1,2
white,2,6.4,1.2,0.99058,11.3,2,1,2
white,2,6.4,1.2,0.99058,11.3,2,1,2
white,2,6.4,1.4,0.99014,11.7,2,1,2
white,2,6.4,1.1,0.98986,11.7,2,1,2
white,2,6.4,5.8,0.99189,11.9,2,1,2
white,2,6.4,4.9,0.99024,12.8,2,1,2
white,2,6.4,9.6,0.9924,13.1,2,1,2
white,2,6.5,3.4,0.9937,10,2,1,2
white,2,6.5,1.4,0.9926,10.1,2,1,2
