wine_type,winetype_numeric,fixed acidity,residual sugar,density,pH,sulphates,alcohol,sulphates 1=low 2=high,alcohol 1=low 2=high,fixed acidity 1=low 2=high,healthiness,quality
red,1,7.6,3,0.9971,3.36,0.57,9.1,2,1,1,2,1
red,1,7.6,3.9,0.99784,3.15,0.57,9.1,2,1,1,2,1
red,1,7.6,2,0.998,3.48,0.64,9.1,2,1,1,2,1
red,1,7.6,1.3,0.9965,3.17,1.08,9.2,2,1,1,2,1
red,1,7.6,1.5,0.99655,3.39,0.51,9.3,2,1,1,2,1
red,1,7.6,2.3,0.9964,3.21,0.61,9.3,2,1,1,2,1
red,1,7.6,1.6,0.9968,3.11,0.8,9.3,2,1,1,2,1
red,1,7.6,2.2,0.9966,3.36,0.52,9.4,2,1,1,2,1
red,1,7.6,2.5,0.99785,3.39,0.61,9.4,2,1,1,2,1
red,1,7.6,1.8,0.9962,3.28,0.59,9.5,2,1,1,2,1
red,1,7.6,1.9,0.9971,3.45,0.59,9.5,2,1,1,2,1
red,1,7.6,1.7,0.99716,3.46,0.62,9.5,2,1,1,2,1
red,1,7.6,1.7,0.99716,3.46,0.62,9.5,2,1,1,2,1
red,1,7.6,2.1,0.99718,3.4,0.64,9.5,2,1,1,2,1
red,1,7.6,2.1,0.99718,3.4,0.64,9.5,2,1,1,2,1
red,1,7.6,2,0.9959,3.2,0.56,9.6,2,1,1,2,1
red,1,7.6,2.4,0.998,3.47,0.66,9.6,2,1,1,2,1
red,1,7.6,2.2,0.9964,3.28,0.55,9.7,2,1,1,2,1
red,1,7.6,2.2,0.9964,3.28,0.55,9.7,2,1,1,2,1
red,1,7.6,2.3,0.9982,3.52,0.65,9.7,2,1,1,2,1
red,1,7.6,2.5,0.9967,3.39,0.56,9.8,2,1,1,2,1
red,1,7.6,2.1,0.9958,3.26,0.54,9.9,2,1,1,2,1
red,1,7.7,2.7,0.9974,3.26,0.61,9.1,2,1,1,2,1
red,1,7.7,2.2,0.997,3.25,0.73,9.2,2,1,1,2,1
red,1,7.7,2.1,0.998,3.42,0.74,9.2,2,1,1,2,1
red,1,7.7,2.6,0.9975,3.3,0.52,9.3,2,1,1,2,1
red,1,7.7,2,0.9987,3.48,0.62,9.3,2,1,1,2,1
red,1,7.7,1.8,0.9968,3.21,0.71,9.3,2,1,1,2,1
red,1,7.7,2.4,0.9974,3.27,0.73,9.3,2,1,1,2,1
red,1,7.7,1.8,0.9968,3.06,1.26,9.4,2,1,1,2,1
red,1,7.7,2.1,0.9963,3.26,0.5,9.5,2,1,1,2,1
red,1,7.7,2.1,0.9963,3.26,0.5,9.5,2,1,1,2,1
red,1,7.7,3.8,0.9978,3.34,0.53,9.5,2,1,1,2,1
red,1,7.7,1.9,0.9967,3.32,0.54,9.5,2,1,1,2,1
red,1,7.7,1.9,0.9959,3.23,0.59,9.5,2,1,1,2,1
red,1,7.7,1.9,0.9966,3.39,0.64,9.6,2,1,1,2,1
red,1,7.7,1.9,0.9966,3.39,0.64,9.6,2,1,1,2,1
red,1,7.7,2.5,0.9971,3.24,0.66,9.6,2,1,1,2,1
red,1,7.7,1.5,0.99458,3.16,0.54,9.8,2,1,1,2,1
red,1,7.7,1.5,0.99458,3.16,0.54,9.8,2,1,1,2,1
red,1,7.7,3.5,0.9972,3.25,1.08,9.9,2,1,1,2,1
red,1,7.8,1.9,0.9984,3.43,0.65,9,2,1,1,2,1
red,1,7.8,1.9,0.9984,3.43,0.65,9,2,1,1,2,1
red,1,7.8,1.7,0.99656,3.09,1.06,9.1,2,1,1,2,1
red,1,7.8,1.6,0.9974,3.26,1.56,9.1,2,1,1,2,1
red,1,7.8,2.2,0.9974,3.25,0.56,9.2,2,1,1,2,1
red,1,7.8,2,0.9981,3.41,0.74,9.2,2,1,1,2,1
red,1,7.8,1.9,0.9981,3.43,0.74,9.2,2,1,1,2,1
red,1,7.8,1.8,0.99625,3.29,0.53,9.3,2,1,1,2,1
red,1,7.8,2.3,0.99735,3.29,0.63,9.3,2,1,1,2,1
red,1,7.8,1.7,0.9973,3.08,1.31,9.3,2,1,1,2,1
red,1,7.8,2,0.997,3.37,0.5,9.4,2,1,1,2,1
red,1,7.8,2,0.9968,3.25,0.54,9.4,2,1,1,2,1
red,1,7.8,2,0.9964,3.34,0.59,9.4,2,1,1,2,1
red,1,7.8,1.7,0.99659,3.26,0.64,9.4,2,1,1,2,1
red,1,7.8,2.7,0.9966,3.22,0.67,9.4,2,1,1,2,1
red,1,7.8,1.9,0.9974,3.13,1.28,9.4,2,1,1,2,1
red,1,7.8,2.1,0.9962,3.33,0.54,9.5,2,1,1,2,1
red,1,7.8,2,0.9962,3.32,0.54,9.5,2,1,1,2,1
red,1,7.8,2,0.9968,3.36,0.57,9.5,2,1,1,2,1
red,1,7.8,2.4,0.99655,3.3,0.6,9.5,2,1,1,2,1
red,1,7.8,1.7,0.9961,3.19,0.62,9.5,2,1,1,2,1
red,1,7.8,2.2,0.9971,3.18,0.62,9.5,2,1,1,2,1
red,1,7.8,1.8,0.9964,3.19,0.93,9.5,2,1,1,2,1
red,1,7.8,1.8,0.9964,3.19,0.93,9.5,2,1,1,2,1
red,1,7.8,5.5,0.9986,3.4,0.55,9.6,2,1,1,2,1
red,1,7.8,2,0.9964,3.38,0.59,9.8,2,1,1,2,1
red,1,7.8,2.3,0.997,3.26,0.65,9.8,2,1,1,2,1
red,1,7.8,2.6,0.9968,3.2,0.68,9.8,2,1,1,2,1
red,1,7.8,2.4,0.9974,3.24,0.71,9.8,2,1,1,2,1
red,1,7.8,1.8,0.996,3.28,0.87,9.8,2,1,1,2,1
red,1,7.9,1.6,0.9967,3.32,0.87,8.7,2,1,1,2,1
red,1,7.9,1.8,0.9969,3.04,1.08,9.2,2,1,1,2,1
red,1,7.9,1.7,0.99625,3.29,0.65,9.3,2,1,1,2,1
red,1,7.9,1.8,0.9963,3.28,0.67,9.3,2,1,1,2,1
red,1,7.9,2,0.996,3.27,0.54,9.4,2,1,1,2,1
red,1,7.9,2.6,0.9978,3.4,0.53,9.5,2,1,1,2,1
red,1,7.9,1.9,0.9964,3.23,0.54,9.5,2,1,1,2,1
red,1,7.9,2,0.9968,3.2,0.55,9.5,2,1,1,2,1
red,1,7.9,1.9,0.9968,3.2,0.55,9.5,2,1,1,2,1
red,1,7.9,1.9,0.9964,3.27,0.58,9.5,2,1,1,2,1
red,1,7.9,2.3,0.99686,3.21,0.58,9.5,2,1,1,2,1
red,1,7.9,2.3,0.99686,3.21,0.58,9.5,2,1,1,2,1
red,1,7.9,1.4,0.99569,3.43,0.58,9.5,2,1,1,2,1
red,1,7.9,2,0.99677,3.29,0.69,9.5,2,1,1,2,1
red,1,7.9,1.6,0.9966,3.17,0.91,9.5,2,1,1,2,1
red,1,7.9,1.6,0.9966,3.17,0.91,9.5,2,1,1,2,1
red,1,7.9,1.8,0.99727,3.31,0.91,9.5,2,1,1,2,1
red,1,7.9,1.8,0.9973,3.3,0.92,9.5,2,1,1,2,1
red,1,7.9,1.9,0.99668,3.39,0.54,9.6,2,1,1,2,1
red,1,7.9,2.1,0.9962,3.25,0.51,9.9,2,1,1,2,1
red,1,7.9,2.1,0.9962,3.25,0.51,9.9,2,1,1,2,1
red,1,7.9,2.2,0.9959,3.22,0.55,9.9,2,1,1,2,1
red,1,8,2,0.9972,3.29,0.61,9.2,2,1,1,2,1
red,1,8,2,0.9972,3.29,0.61,9.2,2,1,1,2,1
red,1,8,3.2,0.99675,3.26,0.57,9.3,2,1,1,2,1
red,1,8,3.2,0.9973,3.22,0.54,9.4,2,1,1,2,1
red,1,8,2,0.9968,3.24,0.66,9.4,2,1,1,2,1
red,1,8,2.6,0.9976,3.44,0.53,9.5,2,1,1,2,1
red,1,8,2.3,0.99688,3.24,0.54,9.5,2,1,1,2,1
red,1,8,2.3,0.99688,3.24,0.54,9.5,2,1,1,2,1
red,1,8,2.5,0.9976,3.37,0.8,9.6,2,1,1,2,1
red,1,8,2.5,0.99801,3.22,1.07,9.7,2,1,1,2,1
red,1,8,2.1,0.99656,3.27,0.5,9.8,2,1,1,2,1
red,1,8,1.8,0.99625,3.37,0.52,9.9,2,1,1,2,1
red,1,8.1,2.2,0.9972,3.08,0.53,9,2,1,1,2,1
red,1,8.1,1.9,0.9972,3.3,0.59,9,2,1,1,2,1
red,1,8.1,1.9,0.9972,3.3,0.59,9,2,1,1,2,1
red,1,8.1,2.2,0.9967,3.36,0.55,9.1,2,1,1,2,1
red,1,8.1,2.1,0.9967,3.29,0.51,9.2,2,1,1,2,1
red,1,8.1,2.1,0.9967,3.29,0.51,9.2,2,1,1,2,1
red,1,8.1,2,0.9969,3.21,0.69,9.3,2,1,1,2,1
red,1,8.1,1.7,0.9968,3.11,1.28,9.3,2,1,1,2,1
red,1,8.1,1.8,0.9968,3.17,0.62,9.4,2,1,1,2,1
red,1,8.1,1.8,0.9976,3.3,1.05,9.4,2,1,1,2,1
red,1,8.1,4.1,0.99854,3.36,0.53,9.6,2,1,1,2,1
red,1,8.1,2.1,0.9968,3.23,0.73,9.7,2,1,1,2,1
red,1,8.1,2.2,0.99656,3.25,0.5,9.8,2,1,1,2,1
red,1,8.1,2.2,0.99656,3.25,0.5,9.8,2,1,1,2,1
red,1,8.1,3.3,1.00025,3.6,0.72,9.8,2,1,1,2,1
red,1,8.2,2.6,0.9988,3.34,0.75,8.7,2,1,1,2,1
red,1,8.2,2.3,0.99685,3.32,0.55,9,2,1,1,2,1
red,1,8.2,2.3,0.99685,3.32,0.55,9,2,1,1,2,1
red,1,8.2,2,0.99747,3.13,0.62,9.1,2,1,1,2,1
red,1,8.2,2,0.99747,3.13,0.62,9.1,2,1,1,2,1
red,1,8.2,2.5,1.0002,3.5,0.65,9.3,2,1,1,2,1
red,1,8.2,2.9,0.9976,3.23,0.62,9.4,2,1,1,2,1
red,1,8.2,3.4,0.9976,3.28,0.62,9.4,2,1,1,2,1
red,1,8.2,2,0.9973,3.19,0.7,9.4,2,1,1,2,1
red,1,8.2,1.7,0.9968,3.2,0.52,9.5,2,1,1,2,1
red,1,8.2,1.7,0.9968,3.2,0.52,9.5,2,1,1,2,1
red,1,8.2,2,0.99764,3.34,0.64,9.5,2,1,1,2,1
red,1,8.2,1.5,0.9962,3.26,0.74,9.8,2,1,1,2,1
red,1,8.2,2.3,0.9979,3.38,0.99,9.8,2,1,1,2,1
red,1,8.3,2.9,0.9984,3.17,0.62,9.1,2,1,1,2,1
red,1,8.3,1.5,0.9972,3.16,1.12,9.1,2,1,1,2,1
red,1,8.3,2.1,0.9976,3.31,0.53,9.2,2,1,1,2,1
red,1,8.3,2.6,0.9984,3.31,0.59,9.2,2,1,1,2,1
red,1,8.3,2.6,0.9982,3.26,0.61,9.3,2,1,1,2,1
red,1,8.3,3.4,0.9976,3.27,0.61,9.4,2,1,1,2,1
red,1,8.3,2,0.9974,3.21,0.8,9.4,2,1,1,2,1
red,1,8.3,2,0.9974,3.21,0.8,9.4,2,1,1,2,1
red,1,8.3,2,0.9974,3.21,0.8,9.4,2,1,1,2,1
red,1,8.3,2.9,0.99803,3.29,0.55,9.5,2,1,1,2,1
red,1,8.3,2.9,0.99803,3.29,0.55,9.5,2,1,1,2,1
red,1,8.3,2.9,0.99803,3.29,0.55,9.5,2,1,1,2,1
red,1,8.3,1.8,0.998,3.18,0.6,9.5,2,1,1,2,1
red,1,8.3,2.4,0.9983,3.37,0.62,9.5,2,1,1,2,1
red,1,8.3,1.8,0.9968,3.23,0.77,9.5,2,1,1,2,1
red,1,8.3,1.8,0.9968,3.23,0.77,9.5,2,1,1,2,1
red,1,8.3,1.9,0.9972,3.31,0.54,9.6,2,1,1,2,1
red,1,8.3,1.4,0.9974,3.26,0.7,9.6,2,1,1,2,1
red,1,8.3,1.4,0.9974,3.26,0.7,9.6,2,1,1,2,1
red,1,8.3,2.2,0.99616,3.15,0.53,9.8,2,1,1,2,1
red,1,8.3,2.2,0.99616,3.15,0.53,9.8,2,1,1,2,1
red,1,8.3,2.3,0.9966,3.17,0.66,9.8,2,1,1,2,1
red,1,8.4,2.6,0.99801,3.15,0.5,9.1,2,1,1,2,1
red,1,8.4,2,0.997,3.16,0.54,9.1,2,1,1,2,1
red,1,8.4,1.8,0.9979,3.06,1.06,9.1,2,1,1,2,1
red,1,8.4,2.1,0.9973,3.2,0.52,9.2,2,1,1,2,1
red,1,8.4,2.2,0.99736,3.2,0.59,9.2,2,1,1,2,1
red,1,8.4,2.4,0.99735,3.31,0.64,9.4,2,1,1,2,1
red,1,8.4,1.9,0.9965,3.19,0.82,9.6,2,1,1,2,1
red,1,8.4,1.9,0.9965,3.19,0.82,9.6,2,1,1,2,1
red,1,8.4,2.2,0.9964,3.15,0.66,9.8,2,1,1,2,1
red,1,8.4,2.2,0.9964,3.15,0.66,9.8,2,1,1,2,1
red,1,8.4,2.7,0.99682,3.26,0.57,9.9,2,1,1,2,1
red,1,8.5,1.4,0.99702,3.03,1.34,9.2,2,1,1,2,1
red,1,8.5,6.1,1.001,3.31,1.14,9.3,2,1,1,2,1
red,1,8.5,2.3,0.9968,3.17,0.53,9.4,2,1,1,2,1
red,1,8.5,1.9,0.99634,3.01,1.1,9.4,2,1,1,2,1
red,1,8.5,2.8,0.998,3.34,0.7,9.6,2,1,1,2,1
red,1,8.5,2.25,0.998,3.33,0.54,9.8,2,1,1,2,1
red,1,8.6,2,0.9979,3.03,1.17,9,2,1,1,2,1
red,1,8.6,2.9,0.998,3.09,0.52,9.3,2,1,1,2,1
red,1,8.6,6.6,1.0014,3.32,1.07,9.3,2,1,1,2,1
red,1,8.6,1.8,0.99632,3.02,1.15,9.3,2,1,1,2,1
red,1,8.6,1.5,0.99666,3.2,0.52,9.4,2,1,1,2,1
red,1,8.6,1.5,0.99666,3.2,0.52,9.4,2,1,1,2,1
red,1,8.6,3,0.9976,3.3,0.53,9.4,2,1,1,2,1
red,1,8.6,3,0.997,3.2,0.56,9.4,2,1,1,2,1
red,1,8.6,1.6,0.99745,3.31,0.65,9.55,2,1,1,2,1
red,1,8.6,2,0.9972,2.93,1.98,9.8,2,1,1,2,1
red,1,8.6,2.6,0.9982,3.37,0.91,9.9,2,1,1,2,1
red,1,8.6,1.9,0.9972,2.93,1.95,9.9,2,1,1,2,1
red,1,8.6,1.9,0.9972,2.93,1.95,9.9,2,1,1,2,1
red,1,8.7,2.5,0.9991,3.32,0.6,9,2,1,1,2,1
red,1,8.7,2.5,0.9991,3.32,0.6,9,2,1,1,2,1
red,1,8.7,1.7,0.99623,3,1.17,9.2,2,1,1,2,1
red,1,8.7,1.7,0.99623,3,1.17,9.2,2,1,1,2,1
red,1,8.7,2.5,0.9976,3.27,0.6,9.3,2,1,1,2,1
red,1,8.7,2.5,0.9976,3.27,0.6,9.3,2,1,1,2,1
red,1,8.7,2.3,0.9963,3.1,0.55,9.4,2,1,1,2,1
red,1,8.7,1.6,0.9969,3.25,0.58,9.5,2,1,1,2,1
red,1,8.7,1.6,0.99745,3.31,0.65,9.55,2,1,1,2,1
red,1,8.7,2.5,0.99746,3.1,0.74,9.6,2,1,1,2,1
red,1,8.7,1.4,0.9954,3.27,0.55,9.7,2,1,1,2,1
red,1,8.7,1.2,0.9952,3.2,0.58,9.8,2,1,1,2,1
red,1,8.8,2.5,0.99823,3.19,0.52,9.2,2,1,1,2,1
red,1,8.8,2.5,0.9983,3.39,0.54,9.2,2,1,1,2,1
red,1,8.8,2.2,0.998,3.44,0.64,9.2,2,1,1,2,1
red,1,8.8,1.7,0.9971,3.15,0.74,9.2,2,1,1,2,1
red,1,8.8,2.8,0.9976,3.26,0.51,9.3,2,1,1,2,1
red,1,8.8,2.1,0.9975,3.04,1.03,9.3,2,1,1,2,1
red,1,8.8,2.9,0.99738,3.14,0.54,9.4,2,1,1,2,1
red,1,8.8,2.4,0.9969,3.19,0.59,9.5,2,1,1,2,1
red,1,8.8,2.4,0.9969,3.19,0.59,9.5,2,1,1,2,1
red,1,8.8,2.8,0.9982,3.3,0.6,9.5,2,1,1,2,1
red,1,8.8,2.7,0.9982,3.26,0.61,9.5,2,1,1,2,1
red,1,8.8,2.9,0.99818,3.23,0.54,9.6,2,1,1,2,1
red,1,8.8,2.9,0.9982,3.29,0.6,9.8,2,1,1,2,1
red,1,8.9,2.85,0.9982,3.1,0.53,9.2,2,1,1,2,1
red,1,8.9,3.8,0.9986,3.16,0.88,9.2,2,1,1,2,1
red,1,8.9,3.9,0.9986,3.17,0.93,9.2,2,1,1,2,1
red,1,8.9,7.9,0.9998,3.27,0.57,9.3,2,1,1,2,1
red,1,8.9,2,0.9972,3.12,1.02,9.3,2,1,1,2,1
red,1,8.9,1.7,0.9971,3,1.09,9.3,2,1,1,2,1
red,1,8.9,1.8,0.9968,3.39,0.53,9.4,2,1,1,2,1
red,1,8.9,1.6,0.99698,3.12,0.59,9.5,2,1,1,2,1
red,1,8.9,3,0.9998,3.38,0.61,9.5,2,1,1,2,1
red,1,8.9,2,0.9964,3.04,1.61,9.5,2,1,1,2,1
red,1,8.9,2,0.9971,3.26,0.53,9.7,2,1,1,2,1
red,1,9,2.8,0.9983,3.1,0.56,9.2,2,1,1,2,1
red,1,9,2.4,0.9978,3.23,0.58,9.2,2,1,1,2,1
red,1,9,2.9,0.9982,3.08,0.61,9.2,2,1,1,2,1
red,1,9,2.4,0.999,3.35,0.6,9.3,2,1,1,2,1
red,1,9,1.9,0.9975,3.27,0.61,9.4,2,1,1,2,1
red,1,9,2.7,0.9984,3.31,0.61,9.4,2,1,1,2,1
red,1,9,2.8,0.9984,3.32,0.62,9.4,2,1,1,2,1
red,1,9,1.9,0.9984,3.16,0.7,9.4,2,1,1,2,1
red,1,9,2.5,0.9987,3.38,0.62,9.5,2,1,1,2,1
red,1,9,2.8,0.99815,3.32,0.63,9.5,2,1,1,2,1
red,1,9,2,0.99769,3.27,0.72,9.6,2,1,1,2,1
red,1,9,2.6,0.9987,3.35,0.57,9.7,2,1,1,2,1
red,1,9,2.6,0.9987,3.35,0.57,9.7,2,1,1,2,1
red,1,9,2.8,0.99779,3.23,0.57,9.7,2,1,1,2,1
red,1,9,2.6,0.9984,3.39,0.63,9.8,2,1,1,2,1
red,1,9.1,2.6,0.9982,3.08,0.59,9.1,2,1,1,2,1
red,1,9.1,1.7,0.99652,2.9,1.33,9.1,2,1,1,2,1
red,1,9.1,1.3,0.9978,3.24,0.6,9.3,2,1,1,2,1
red,1,9.1,2.6,0.9994,3.35,0.83,9.4,2,1,1,2,1
red,1,9.1,2.6,0.9994,3.36,0.86,9.4,2,1,1,2,1
red,1,9.1,2.8,0.99888,3.31,0.55,9.5,2,1,1,2,1
red,1,9.1,2.4,0.9987,3.38,0.62,9.5,2,1,1,2,1
red,1,9.1,2.2,0.9976,3.18,0.51,9.6,2,1,1,2,1
red,1,9.1,3.2,0.99976,3.28,0.54,9.6,2,1,1,2,1
red,1,9.1,1.6,0.998,3.29,0.54,9.7,2,1,1,2,1
red,1,9.1,3.1,0.9998,3.28,0.59,9.7,2,1,1,2,1
red,1,9.2,2.6,0.99922,3.15,0.51,9.4,2,1,1,2,1
red,1,9.2,3.4,0.9996,2.74,2,9.4,2,1,1,2,1
red,1,9.2,3,0.99888,3.31,0.54,9.5,2,1,1,2,1
red,1,9.2,2.6,0.99788,3.21,0.57,9.5,2,1,1,2,1
red,1,9.2,3,0.998,3.23,0.59,9.5,2,1,1,2,1
red,1,9.2,2.4,0.9976,3.23,0.64,9.5,2,1,1,2,1
red,1,9.2,2.7,0.9988,3.28,0.58,9.6,2,1,1,2,1
red,1,9.2,3.3,0.9988,3.26,0.67,9.6,2,1,1,2,1
red,1,9.2,2.6,0.9998,3.48,0.54,9.8,2,1,1,2,1
red,1,9.3,2.5,0.9978,3.22,0.55,9.4,2,1,1,2,1
red,1,9.3,1.9,0.99708,3.28,0.55,9.5,2,1,1,2,1
red,1,9.3,1.9,0.99708,3.28,0.55,9.5,2,1,1,2,1
red,1,9.3,2.1,0.9978,3.14,1.22,9.5,2,1,1,2,1
red,1,9.3,3.4,0.99975,3.24,0.62,9.7,2,1,1,2,1
red,1,9.3,2,0.998,3.28,0.7,9.7,2,1,1,2,1
red,1,9.3,2.1,0.9966,3.12,0.59,9.9,2,1,1,2,1
red,1,9.4,2.2,0.998,3.22,0.62,9.2,2,1,1,2,1
red,1,9.4,2.4,0.9978,3.28,0.55,9.4,2,1,1,2,1
red,1,9.4,3.2,1.0001,3.31,0.53,9.7,2,1,1,2,1
red,1,9.4,2,0.9981,3.14,0.56,9.7,2,1,1,2,1
red,1,9.5,2.3,0.9978,3.24,0.53,9.4,2,1,1,2,1
red,1,9.5,2.3,0.99782,3.27,0.55,9.4,2,1,1,2,1
red,1,9.5,2,0.998,3.18,0.51,9.5,2,1,1,2,1
red,1,9.5,2.3,0.9992,3.46,0.63,9.5,2,1,1,2,1
red,1,9.5,2.3,0.9992,3.46,0.63,9.5,2,1,1,2,1
red,1,9.5,2.3,0.9982,3.17,0.67,9.6,2,1,1,2,1
red,1,9.6,2.4,0.9979,3.24,0.53,9.4,2,1,1,2,1
red,1,9.6,2.3,0.9997,3.5,0.57,9.7,2,1,1,2,1
red,1,9.6,2.3,0.9997,3.5,0.57,9.7,2,1,1,2,1
red,1,9.7,2.9,1.0004,3.14,0.61,9.4,2,1,1,2,1
red,1,9.7,2.5,0.9984,3.28,0.82,9.6,2,1,1,2,1
red,1,9.8,2,0.998,3.15,0.53,9.5,2,1,1,2,1
red,1,9.8,2.3,0.99864,3.24,0.6,9.7,2,1,1,2,1
red,1,9.8,2.5,0.99726,3.15,0.58,9.8,2,1,1,2,1
red,1,9.8,2.5,0.99729,3.16,0.59,9.8,2,1,1,2,1
red,1,9.9,3.5,1.0004,3.29,0.58,9,2,1,1,2,1
red,1,9.9,5.8,0.99878,3.14,0.55,9.4,2,1,1,2,1
red,1,9.9,2.4,0.9974,3.09,0.57,9.4,2,1,1,2,1
red,1,9.9,2.4,0.9974,3.09,0.57,9.4,2,1,1,2,1
red,1,9.9,2.3,0.9991,3.39,0.62,9.4,2,1,1,2,1
red,1,9.9,2.3,0.9991,3.39,0.62,9.4,2,1,1,2,1
red,1,9.9,2.3,0.9991,3.39,0.62,9.4,2,1,1,2,1
red,1,9.9,2.3,0.9982,3.21,0.5,9.5,2,1,1,2,1
red,1,9.9,2.3,0.9982,3.21,0.5,9.5,2,1,1,2,1
red,1,9.9,2.6,0.998,3.28,0.51,9.8,2,1,1,2,1
red,1,9.9,3.4,1.00015,3.31,0.71,9.8,2,1,1,2,1
red,1,9.9,3.4,1.00015,3.31,0.71,9.8,2,1,1,2,1
red,1,10,2.5,0.99918,3.15,0.43,9.4,1,1,2,1,1
red,1,10.2,2.2,0.99614,3.23,0.49,9.3,1,1,2,1,1
red,1,11.7,2.2,1,3.19,0.43,9.2,1,1,2,1,1
red,1,12.3,2.3,1.0004,3.16,0.49,9.5,1,1,2,1,1
red,1,12.3,2.3,1.0004,3.16,0.49,9.5,1,1,2,1,1
red,1,12.3,2.2,1.0002,3.19,0.44,9.6,1,1,2,1,1
red,1,12.3,2.2,1.0002,3.19,0.44,9.6,1,1,2,1,1
red,1,13.3,1.9,1.0004,3.06,0.49,9,1,1,2,1,1
red,1,10,1.6,0.99914,3.15,0.65,8.5,2,1,2,2,1
red,1,10,11,1.0015,3.16,0.69,9.2,2,1,2,2,1
red,1,10,11,1.0015,3.16,0.69,9.2,2,1,2,2,1
red,1,10,1.9,0.9974,3.13,0.55,9.5,2,1,2,2,1
red,1,10,2.2,0.9994,3.2,0.78,9.6,2,1,2,2,1
red,1,10,2.2,0.9994,3.2,0.78,9.6,2,1,2,2,1
red,1,10,2.9,1.0006,3.48,0.91,9.7,2,1,2,2,1
red,1,10.1,1.9,0.99774,3.22,0.65,9.3,2,1,2,2,1
red,1,10.1,2.3,0.9988,3.32,0.67,9.7,2,1,2,2,1
red,1,10.2,15.4,1.00369,3.18,0.77,9,2,1,2,2,1
red,1,10.2,15.4,1.00369,3.18,0.77,9,2,1,2,2,1
red,1,10.2,3.4,0.9971,3.04,0.63,9.6,2,1,2,2,1
red,1,10.3,2.5,0.9998,3.12,0.59,9.3,2,1,2,2,1
red,1,10.3,2.5,0.9998,3.12,0.59,9.3,2,1,2,2,1
red,1,10.3,2.8,0.9998,3.18,0.64,9.4,2,1,2,2,1
red,1,10.3,2.4,0.9994,3.19,0.62,9.5,2,1,2,2,1
red,1,10.3,2.4,0.9994,3.19,0.63,9.5,2,1,2,2,1
red,1,10.3,2.8,0.999,3.28,0.7,9.5,2,1,2,2,1
red,1,10.4,2.1,0.9994,3.16,0.63,8.4,2,1,2,2,1
red,1,10.4,2.6,1,3.16,0.69,9,2,1,2,2,1
red,1,10.4,2.7,0.9988,3.25,0.63,9.5,2,1,2,2,1
red,1,10.4,2.8,0.9998,3.24,0.67,9.9,2,1,2,2,1
red,1,10.4,1.5,0.99832,3.38,0.86,9.9,2,1,2,2,1
red,1,10.4,3.2,0.9996,3.15,0.89,9.9,2,1,2,2,1
red,1,10.4,3.2,0.9996,3.15,0.89,9.9,2,1,2,2,1
red,1,10.5,1.7,0.9982,3.2,0.89,9.4,2,1,2,2,1
red,1,10.5,2.1,0.9991,3.3,0.56,9.6,2,1,2,2,1
red,1,10.6,15.5,1.0026,3.12,0.66,9.2,2,1,2,2,1
red,1,10.6,2.2,0.9986,3.04,1.05,9.4,2,1,2,2,1
red,1,10.6,2.2,0.9986,3.04,1.06,9.4,2,1,2,2,1
red,1,10.6,2.2,0.9976,3.14,0.51,9.8,2,1,2,2,1
red,1,10.6,2.6,0.9981,3.16,0.52,9.9,2,1,2,2,1
red,1,10.7,6.6,1.00289,3.22,0.68,9.3,2,1,2,2,1
red,1,10.7,2,0.9981,3.18,0.62,9.5,2,1,2,2,1
red,1,10.7,2.2,0.9986,2.89,0.5,9.6,2,1,2,2,1
red,1,10.7,2.2,0.9986,2.89,0.5,9.6,2,1,2,2,1
red,1,10.7,2.1,0.998,3.03,0.81,9.7,2,1,2,2,1
red,1,10.7,2.7,1.0004,3.28,0.98,9.9,2,1,2,2,1
red,1,10.8,2.2,0.9984,3.08,0.67,9.3,2,1,2,2,1
red,1,10.8,2.2,0.9984,3.08,0.67,9.3,2,1,2,2,1
red,1,10.8,2.5,1.0001,3.05,0.64,9.5,2,1,2,2,1
red,1,10.8,3.3,0.9972,3.13,0.54,9.6,2,1,2,2,1
red,1,10.9,1.8,0.9982,3.3,0.75,9.8,2,1,2,2,1
red,1,10.9,1.8,0.9982,3.3,0.75,9.8,2,1,2,2,1
red,1,11.1,2.7,1.0001,3.13,0.51,9.5,2,1,2,2,1
red,1,11.2,2.3,1,3.17,0.71,9.5,2,1,2,2,1
red,1,11.2,1.9,0.998,3.16,0.58,9.8,2,1,2,2,1
red,1,11.3,2,0.9988,2.94,0.66,9.2,2,1,2,2,1
red,1,11.3,2,0.9988,2.94,0.66,9.2,2,1,2,2,1
red,1,11.3,2.3,0.9988,3.09,0.8,9.3,2,1,2,2,1
red,1,11.4,2.1,1,3.17,0.62,9.2,2,1,2,2,1
red,1,11.4,3.6,0.9986,3.12,0.82,9.3,2,1,2,2,1
red,1,11.5,2.1,0.9987,2.98,0.7,9.2,2,1,2,2,1
red,1,11.5,2.2,0.9982,3.03,0.93,9.8,2,1,2,2,1
red,1,11.6,2.2,1.0008,3.25,0.57,9,2,1,2,2,1
red,1,11.6,3.3,1.001,3.2,0.95,9.2,2,1,2,2,1
red,1,11.6,1.8,0.9981,3.14,0.7,9.9,2,1,2,2,1
red,1,11.6,1.5,0.99735,3.02,0.76,9.9,2,1,2,2,1
red,1,11.6,1.5,0.99735,3.02,0.76,9.9,2,1,2,2,1
